MTFCC,OID,GEOID,STATE,COUNTY,TRACT,BASENAME,NAME,LSADC,FUNCSTAT,POP100,HU100,AREALAND,AREAWATER,UR,CENTLAT,CENTLON,INTPTLAT,INTPTLON
G5020,20720385027494.00,12086002401.00,12,86,2401,24.01,Census Tract 24.01,CT,S,9395,3660,1863042,0,U,25.8070129,-80.2320433,25.8070129,-80.2320433
G5020,20720385027445.00,12086002402.00,12,86,2402,24.02,Census Tract 24.02,CT,S,4950,1654,1356239,0,U,25.7982113,-80.2316693,25.7982113,-80.2316693
G5020,20720385027496.00,12086002500.00,12,86,2500,25,Census Tract 25,CT,S,11542,2608,1993998,4860,U,25.8074263,-80.2148609,25.8083097,-80.2146179
G5020,20720385028403.00,12086002600.00,12,86,2600,26,Census Tract 26,CT,S,4175,1504,1366126,0,U,25.8074098,-80.19903,25.8074098,-80.19903
G5020,20720385028398.00,12086002701.00,12,86,2701,27.01,Census Tract 27.01,CT,S,8887,5068,1215936,5027348,M,25.8004459,-80.1761258,25.7908299,-80.1755513
G5020,20720385028392.00,12086002702.00,12,86,2702,27.02,Census Tract 27.02,CT,S,1580,781,1011154,0,U,25.7978926,-80.1915449,25.7978926,-80.1915449
G5020,20720385027683.00,12086002800.00,12,86,2800,28,Census Tract 28,CT,S,1303,499,890305,0,U,25.7996513,-80.1990928,25.7996513,-80.1990928
G5020,20720385027467.00,12086002900.00,12,86,2900,29,Census Tract 29,CT,S,3519,945,1429631,0,U,25.7987673,-80.2147066,25.7987673,-80.2147066
G5020,20720385027680.00,12086003001.00,12,86,3001,30.01,Census Tract 30.01,CT,S,2765,1298,1259064,42281,M,25.7878046,-80.2106828,25.7883958,-80.2105194
G5020,20720385027327.00,12086003003.00,12,86,3003,30.03,Census Tract 30.03,CT,S,6233,2412,1004133,66506,M,25.7913467,-80.2298294,25.7912429,-80.2302983
G5020,20720385027483.00,12086003004.00,12,86,3004,30.04,Census Tract 30.04,CT,S,3800,1730,937221,32361,M,25.7894429,-80.2188383,25.7897979,-80.218498
G5020,20720385027489.00,12086003100.00,12,86,3100,31,Census Tract 31,CT,S,4203,2030,1077391,14846,U,25.7924188,-80.2015178,25.7924563,-80.2013174
G5020,20720385027473.00,12086003400.00,12,86,3400,34,Census Tract 34,CT,S,2797,1521,855462,0,U,25.7839241,-80.2005309,25.7839241,-80.2005309
G5020,20720385027658.00,12086003601.00,12,86,3601,36.01,Census Tract 36.01,CT,S,1896,1045,822494,43059,M,25.7767331,-80.2007891,25.7763164,-80.2012916
G5020,20720385027416.00,12086003602.00,12,86,3602,36.02,Census Tract 36.02,CT,S,6616,2933,698308,52271,M,25.7721482,-80.2039666,25.7723677,-80.2034913
G5020,20720385027461.00,12086003701.00,12,86,3701,37.01,Census Tract 37.01,CT,S,2400,456,991488,40284,M,25.7751242,-80.191859,25.7747077,-80.1911242
G5020,20720385028387.00,12086003702.00,12,86,3702,37.02,Census Tract 37.02,CT,S,2088,1085,3700739,4064277,M,25.7769047,-80.172537,25.7766633,-80.1709066
G5020,20720385028381.00,12086003801.00,12,86,3801,38.01,Census Tract 38.01,CT,S,5179,3141,2135273,2473514,M,25.8815818,-80.1395924,25.8782487,-80.1372385
G5020,20720385028376.00,12086003802.00,12,86,3802,38.02,Census Tract 38.02,CT,S,8214,6209,2490896,304051,M,25.8849754,-80.1253309,25.8842471,-80.1255331
G5020,20720385028371.00,12086003901.00,12,86,3901,39.01,Census Tract 39.01,CT,S,10494,5446,1612270,3022048,M,25.866358,-80.1380062,25.8642626,-80.1390464
G5020,20720385028366.00,12086003904.00,12,86,3904,39.04,Census Tract 39.04,CT,S,6733,3450,957594,1203920,M,25.8487619,-80.153669,25.8490358,-80.1501949
G5020,20720385028361.00,12086003905.00,12,86,3905,39.05,Census Tract 39.05,CT,S,10345,4615,1907401,2150909,M,25.8553587,-80.1418192,25.8573485,-80.137428
G5020,20720385028356.00,12086003906.00,12,86,3906,39.06,Census Tract 39.06,CT,S,2574,1000,2265864,6042165,M,25.8365741,-80.139225,25.8392281,-80.131683
G5020,20720385028351.00,12086003907.00,12,86,3907,39.07,Census Tract 39.07,CT,S,8874,5247,906433,81482,M,25.8554818,-80.1230893,25.855134,-80.1227505
G5020,20720385028346.00,12086003908.00,12,86,3908,39.08,Census Tract 39.08,CT,S,5830,7292,896241,116714,M,25.833355,-80.120842,25.8332878,-80.1202964
G5020,20720385028341.00,12086004000.00,12,86,4000,40,Census Tract 40,CT,S,5163,2646,2707002,4430938,M,25.8179946,-80.1423469,25.8152651,-80.1397207
G5020,20720385028335.00,12086004101.00,12,86,4101,41.01,Census Tract 41.01,CT,S,8472,6387,3015766,2571248,M,25.8032385,-80.1420107,25.801851,-80.1467017
G5020,20720385028330.00,12086004102.00,12,86,4102,41.02,Census Tract 41.02,CT,S,3076,1999,1364428,4298834,M,25.7853329,-80.1547057,25.7793905,-80.1515663
G5020,20720385028324.00,12086004201.00,12,86,4201,42.01,Census Tract 42.01,CT,S,5623,3830,620858,13644,U,25.7903053,-80.1405986,25.7901501,-80.1405825
G5020,20720385028319.00,12086004202.00,12,86,4202,42.02,Census Tract 42.02,CT,S,5386,4568,1239025,10610,U,25.7927536,-80.1311567,25.7930775,-80.131363
G5020,20720385028314.00,12086004300.00,12,86,4300,43,Census Tract 43,CT,S,8376,6123,1049721,0,U,25.7841979,-80.1361833,25.7841979,-80.1361833
G5020,20720385028309.00,12086004401.00,12,86,4401,44.01,Census Tract 44.01,CT,S,6163,4164,544234,0,U,25.7768288,-80.1391924,25.7768288,-80.1391924
G5020,20720385028304.00,12086004402.00,12,86,4402,44.02,Census Tract 44.02,CT,S,5528,4624,731196,0,U,25.7772521,-80.1326865,25.7772521,-80.1326865
G5020,20720385028299.00,12086004500.00,12,86,4500,45,Census Tract 45,CT,S,2496,2314,1523772,1384481,M,25.7647496,-80.1401875,25.7635713,-80.1395832
G5020,20720385028294.00,12086004601.00,12,86,4601,46.01,Census Tract 46.01,CT,S,6620,5053,8740055,7884508,M,25.7360397,-80.1594443,25.736483,-80.1615155
G5020,20720385028289.00,12086004602.00,12,86,4602,46.02,Census Tract 46.02,CT,S,3893,1328,3375082,328717,M,25.6842257,-80.1642527,25.6843884,-80.1640892
G5020,20720385027555.00,12086004701.00,12,86,4701,47.01,Census Tract 47.01,CT,S,5335,2025,2800049,172955,U,25.827815,-80.2971822,25.8284867,-80.2957315
G5020,20720385027275.00,12086004702.00,12,86,4702,47.02,Census Tract 47.02,CT,S,5845,2300,3137721,60366,U,25.8135003,-80.2949189,25.8147956,-80.2919872
G5020,20720385027270.00,12086004703.00,12,86,4703,47.03,Census Tract 47.03,CT,S,4880,1886,2140239,56726,U,25.8145598,-80.2772757,25.8144926,-80.2772588
G5020,20720385027451.00,12086004800.00,12,86,4800,48,Census Tract 48,CT,S,122,49,13512973,1449431,M,25.7940091,-80.2841502,25.7926995,-80.280091
G5020,20720385024834.00,12086004901.00,12,86,4901,49.01,Census Tract 49.01,CT,S,3544,1396,1485324,248170,U,25.7871795,-80.2644146,25.7885474,-80.2647556
G5020,20720385027364.00,12086004902.00,12,86,4902,49.02,Census Tract 49.02,CT,S,5488,1973,1282318,0,U,25.7752153,-80.2637249,25.7752153,-80.2637249
G5020,20720385027351.00,12086005001.00,12,86,5001,50.01,Census Tract 50.01,CT,S,6927,2185,1597952,21123,M,25.7894757,-80.247629,25.7897423,-80.2472558
G5020,20720385027360.00,12086005002.00,12,86,5002,50.02,Census Tract 50.02,CT,S,4750,1624,1045385,12312,U,25.7821362,-80.2481027,25.7820171,-80.2478764
G5020,20720385027362.00,12086005100.00,12,86,5100,51,Census Tract 51,CT,S,8870,3868,1945758,176013,M,25.7839635,-80.2294751,25.7838656,-80.2289209
G5020,20720385027396.00,12086005201.00,12,86,5201,52.01,Census Tract 52.01,CT,S,4945,1922,599217,0,U,25.776676,-80.2187962,25.776676,-80.2187962
G5020,20720385027422.00,12086005202.00,12,86,5202,52.02,Census Tract 52.02,CT,S,5506,1992,482041,13406,M,25.7768453,-80.2113613,25.7770397,-80.2105202
G5020,20720385027433.00,12086005301.00,12,86,5301,53.01,Census Tract 53.01,CT,S,7846,3217,688604,0,U,25.7695688,-80.2186079,25.7695688,-80.2186079
G5020,20720385027428.00,12086005302.00,12,86,5302,53.02,Census Tract 53.02,CT,S,6912,3170,597389,0,U,25.7697786,-80.2110617,25.7697786,-80.2110617
G5020,20720385027354.00,12086005401.00,12,86,5401,54.01,Census Tract 54.01,CT,S,8480,2793,1293844,0,U,25.7761479,-80.2310241,25.7761479,-80.2310241
G5020,20720385027410.00,12086005402.00,12,86,5402,54.02,Census Tract 54.02,CT,S,9426,3834,1302320,0,U,25.7689945,-80.2308063,25.7689945,-80.2308063
G5020,20720385024840.00,12086005501.00,12,86,5501,55.01,Census Tract 55.01,CT,S,5768,1978,1296009,0,U,25.7756394,-80.2474031,25.7756394,-80.2474031
G5020,20720385027383.00,12086005502.00,12,86,5502,55.02,Census Tract 55.02,CT,S,6539,2432,1297577,0,U,25.7685036,-80.2471276,25.7685036,-80.2471276
G5020,20720385027439.00,12086005600.00,12,86,5600,56,Census Tract 56,CT,S,4245,1534,1313020,0,U,25.7680433,-80.2634738,25.7680433,-80.2634738
G5020,20720385024727.00,12086005701.00,12,86,5701,57.01,Census Tract 57.01,CT,S,5868,2097,1428688,7771,U,25.7740188,-80.2968994,25.7732667,-80.2967531
G5020,20720385027340.00,12086005703.00,12,86,5703,57.03,Census Tract 57.03,CT,S,5458,2433,397286,145992,U,25.7800452,-80.2773039,25.7799653,-80.2769233
G5020,20720385027346.00,12086005704.00,12,86,5704,57.04,Census Tract 57.04,CT,S,6856,2581,1318018,0,U,25.7747336,-80.2800164,25.7747336,-80.2800164
G5020,20720385027375.00,12086005801.00,12,86,5801,58.01,Census Tract 58.01,CT,S,6028,2066,1505990,0,U,25.7676117,-80.2809888,25.7676117,-80.2809888
G5020,20720385027371.00,12086005802.00,12,86,5802,58.02,Census Tract 58.02,CT,S,7978,2730,2150611,15809,U,25.7665112,-80.3035297,25.7659033,-80.3035131
G5020,20720385024753.00,12086005901.00,12,86,5901,59.01,Census Tract 59.01,CT,S,4221,1529,1302601,0,U,25.7596844,-80.2957619,25.7596844,-80.2957619
G5020,20720385027544.00,12086005902.00,12,86,5902,59.02,Census Tract 59.02,CT,S,4260,1349,1333509,37040,U,25.7591989,-80.3122807,25.7588133,-80.3129491
G5020,20720385027478.00,12086005903.00,12,86,5903,59.03,Census Tract 59.03,CT,S,5232,1656,1353772,9669,U,25.7518226,-80.311701,25.7533562,-80.3116084
G5020,20720385024780.00,12086005904.00,12,86,5904,59.04,Census Tract 59.04,CT,S,4604,1570,1411477,0,U,25.7521298,-80.2955152,25.7521298,-80.2955152
G5020,20720385024784.00,12086006001.00,12,86,6001,60.01,Census Tract 60.01,CT,S,6518,2185,2402726,15825,U,25.7428343,-80.2973161,25.7428824,-80.2981725
G5020,20720385027547.00,12086006002.00,12,86,6002,60.02,Census Tract 60.02,CT,S,5417,1782,2778157,132991,U,25.739139,-80.3083329,25.7394453,-80.3095587
G5020,20720385024764.00,12086006101.00,12,86,6101,61.01,Census Tract 61.01,CT,S,5048,2077,2147138,0,U,25.758855,-80.2787515,25.758855,-80.2787515
G5020,20720385027576.00,12086006102.00,12,86,6102,61.02,Census Tract 61.02,CT,S,5728,2658,3914986,32901,U,25.7456427,-80.2771562,25.7454979,-80.2780206
G5020,20720385024748.00,12086006200.00,12,86,6200,62,Census Tract 62,CT,S,9580,5578,3000113,0,U,25.7534767,-80.2608717,25.7534767,-80.2608717
G5020,20720385027596.00,12086006301.00,12,86,6301,63.01,Census Tract 63.01,CT,S,6214,2819,1302690,0,U,25.7613194,-80.2470559,25.7613194,-80.2470559
G5020,20720385027592.00,12086006302.00,12,86,6302,63.02,Census Tract 63.02,CT,S,5039,1857,1387398,0,U,25.7539385,-80.2463723,25.7539385,-80.2463723
G5020,20720385027391.00,12086006401.00,12,86,6401,64.01,Census Tract 64.01,CT,S,3706,1402,666540,0,U,25.7616243,-80.2346304,25.7616243,-80.2346304
G5020,20720385027406.00,12086006402.00,12,86,6402,64.02,Census Tract 64.02,CT,S,4033,1451,665133,0,U,25.7618475,-80.2264685,25.7618475,-80.2264685
G5020,20720385028283.00,12086006403.00,12,86,6403,64.03,Census Tract 64.03,CT,S,3792,1404,707633,0,U,25.7618168,-80.218316,25.7618168,-80.218316
G5020,20720385027387.00,12086006500.00,12,86,6500,65,Census Tract 65,CT,S,8259,2958,1958280,0,U,25.7543665,-80.2265367,25.7543665,-80.2265367
G5020,20720385028277.00,12086006601.00,12,86,6601,66.01,Census Tract 66.01,CT,S,6851,2925,1495059,0,U,25.7604305,-80.2084854,25.7604305,-80.2084854
G5020,20720385027335.00,12086006602.00,12,86,6602,66.02,Census Tract 66.02,CT,S,4673,2101,618258,6493,M,25.7652678,-80.1999272,25.7654461,-80.1994573
G5020,20720385028272.00,12086006701.00,12,86,6701,67.01,Census Tract 67.01,CT,S,9166,7682,1033425,3912266,M,25.7568115,-80.1868155,25.7591943,-80.1890218
G5020,20720385027457.00,12086006702.00,12,86,6702,67.02,Census Tract 67.02,CT,S,3505,1845,1900014,21083,M,25.757177,-80.2015844,25.7573362,-80.2012105
G5020,20720385028267.00,12086006800.00,12,86,6800,68,Census Tract 68,CT,S,6063,3346,3520761,245887,M,25.7397136,-80.2233951,25.7400404,-80.2235769
G5020,20720385027675.00,12086006900.00,12,86,6900,69,Census Tract 69,CT,S,5848,2394,1571808,0,U,25.7469649,-80.2294635,25.7469649,-80.2294635
G5020,20720385027586.00,12086007001.00,12,86,7001,70.01,Census Tract 70.01,CT,S,7300,2549,1255271,0,U,25.7466601,-80.2462838,25.7466601,-80.2462838
G5020,20720385028262.00,12086007002.00,12,86,7002,70.02,Census Tract 70.02,CT,S,6682,2442,1538310,0,U,25.7389425,-80.2494488,25.7389425,-80.2494488
G5020,20720385028256.00,12086007100.00,12,86,7100,71,Census Tract 71,CT,S,6132,3681,1553745,0,U,25.7326966,-80.244604,25.7326966,-80.244604
G5020,20720385028250.00,12086007200.00,12,86,7200,72,Census Tract 72,CT,S,2908,1207,911075,0,U,25.7268016,-80.2536228,25.7268016,-80.2536228
G5020,20720385028245.00,12086007300.00,12,86,7300,73,Census Tract 73,CT,S,3850,1772,2892679,18650,M,25.7174322,-80.2527136,25.7158564,-80.2505314
G5020,20720385028240.00,12086007400.00,12,86,7400,74,Census Tract 74,CT,S,6244,2603,3984710,117932,U,25.7298709,-80.2655529,25.7290167,-80.2652717
G5020,20720385028235.00,12086007501.00,12,86,7501,75.01,Census Tract 75.01,CT,S,2584,1032,1938986,49962,U,25.7273044,-80.2800618,25.7270606,-80.2795142
G5020,20720385028229.00,12086007502.00,12,86,7502,75.02,Census Tract 75.02,CT,S,2770,1,1265667,44688,U,25.7175316,-80.2790062,25.717661,-80.2784955
G5020,20720385028225.00,12086007503.00,12,86,7503,75.03,Census Tract 75.03,CT,S,1466,418,551132,0,U,25.7148765,-80.2725438,25.7148765,-80.2725438
G5020,20720385028220.00,12086007601.00,12,86,7601,76.01,Census Tract 76.01,CT,S,2670,974,1392213,0,U,25.7262352,-80.2902588,25.7262352,-80.2902588
G5020,20720385027289.00,12086007602.00,12,86,7602,76.02,Census Tract 76.02,CT,S,8676,3643,4099023,166201,U,25.7185384,-80.3005396,25.7190015,-80.3003135
G5020,20720385028215.00,12086007603.00,12,86,7603,76.03,Census Tract 76.03,CT,S,3426,1249,1287108,1729,U,25.7114726,-80.2897471,25.7106069,-80.2897922
G5020,20720385028209.00,12086007604.00,12,86,7604,76.04,Census Tract 76.04,CT,S,5619,2678,3442345,63917,U,25.6965529,-80.2956926,25.6956887,-80.2960594
G5020,20720385024758.00,12086007701.00,12,86,7701,77.01,Census Tract 77.01,CT,S,6916,2233,2649488,0,U,25.7403776,-80.3275411,25.7403776,-80.3275411
G5020,20720385027279.00,12086007702.00,12,86,7702,77.02,Census Tract 77.02,CT,S,6091,2300,7108338,1249795,U,25.7195636,-80.3218093,25.7272353,-80.3221604
G5020,20720385027284.00,12086007703.00,12,86,7703,77.03,Census Tract 77.03,CT,S,8525,4114,4348624,9963,U,25.6996968,-80.3187464,25.6999155,-80.3191321
G5020,20720385028203.00,12086007801.00,12,86,7801,78.01,Census Tract 78.01,CT,S,823,253,2256114,219936,U,25.6799537,-80.27944,25.6813022,-80.2781879
G5020,20720385028198.00,12086007802.00,12,86,7802,78.02,Census Tract 78.02,CT,S,8704,2897,9650788,71257,U,25.6751222,-80.3001972,25.6753506,-80.2996227
G5020,20720385027299.00,12086007803.00,12,86,7803,78.03,Census Tract 78.03,CT,S,10201,4554,5152239,144281,U,25.6812399,-80.3250243,25.6820206,-80.3248217
G5020,20720385028193.00,12086007901.00,12,86,7901,79.01,Census Tract 79.01,CT,S,3557,1518,2293123,95352,U,25.7068879,-80.2711023,25.7075546,-80.2695563
G5020,20720385028188.00,12086007902.00,12,86,7902,79.02,Census Tract 79.02,CT,S,3157,1367,2727096,0,U,25.6973561,-80.2768643,25.6973561,-80.2768643
G5020,20720385028182.00,12086008000.00,12,86,8000,80,Census Tract 80,CT,S,5275,2130,11356272,2405062,M,25.6729166,-80.2675279,25.6706431,-80.2708392
G5020,20720385028177.00,12086008100.00,12,86,8100,81,Census Tract 81,CT,S,8853,2912,9160651,138783,U,25.6542721,-80.3096647,25.65389,-80.3095037
G5020,20720385028171.00,12086008201.00,12,86,8201,82.01,Census Tract 82.01,CT,S,8337,2796,8338752,681617,M,25.6375584,-80.3104432,25.6378314,-80.3109208
G5020,20720385028166.00,12086008203.00,12,86,8203,82.03,Census Tract 82.03,CT,S,8291,2777,7573957,101575,M,25.6213357,-80.3182016,25.6217031,-80.3189056
G5020,20720385028161.00,12086008204.00,12,86,8204,82.04,Census Tract 82.04,CT,S,8718,2858,7311016,115921,U,25.6073037,-80.3333819,25.6074332,-80.3333958
G5020,20720385028156.00,12086008303.00,12,86,8303,83.03,Census Tract 83.03,CT,S,8600,2814,4549091,0,U,25.6061022,-80.3639287,25.6061022,-80.3639287
G5020,20720385028150.00,12086008304.00,12,86,8304,83.04,Census Tract 83.04,CT,S,7397,2458,3823939,31999,U,25.6339178,-80.3713043,25.6332903,-80.3712258
G5020,20720385028145.00,12086008305.00,12,86,8305,83.05,Census Tract 83.05,CT,S,5368,2001,3392377,391897,U,25.6378962,-80.3514198,25.637884,-80.3513868
G5020,20720385028140.00,12086008306.00,12,86,8306,83.06,Census Tract 83.06,CT,S,7288,2333,3069439,52817,U,25.6210501,-80.3546264,25.6205989,-80.3548039
G5020,20720385028135.00,12086008307.00,12,86,8307,83.07,Census Tract 83.07,CT,S,6387,1854,2415790,67926,U,25.6211413,-80.3712131,25.6213701,-80.3723797
G5020,20720385028130.00,12086008405.00,12,86,8405,84.05,Census Tract 84.05,CT,S,6436,2310,6422972,132594,U,25.6751429,-80.3493469,25.6754407,-80.3502658
G5020,20720385027581.00,12086008407.00,12,86,8407,84.07,Census Tract 84.07,CT,S,7749,2757,3996712,173911,U,25.694659,-80.3470576,25.6944303,-80.3476156
G5020,20720385028125.00,12086008409.00,12,86,8409,84.09,Census Tract 84.09,CT,S,5184,1976,5356928,46785,U,25.6556498,-80.3396494,25.6566438,-80.3396245
G5020,20720385028121.00,12086008410.00,12,86,8410,84.1,Census Tract 84.10,CT,S,6419,2492,2543433,13147,U,25.676425,-80.3820384,25.6768622,-80.3831424
G5020,20720385028115.00,12086008411.00,12,86,8411,84.11,Census Tract 84.11,CT,S,8632,3889,3469996,73159,U,25.6785777,-80.3682487,25.6781539,-80.3684887
G5020,20720385028110.00,12086008412.00,12,86,8412,84.12,Census Tract 84.12,CT,S,6752,2655,2671488,0,U,25.6920384,-80.3771962,25.6920384,-80.3771962
G5020,20720385028106.00,12086008413.00,12,86,8413,84.13,Census Tract 84.13,CT,S,7515,3297,1462262,62164,U,25.6962262,-80.3673923,25.6983953,-80.361841
G5020,20720385028102.00,12086008414.00,12,86,8414,84.14,Census Tract 84.14,CT,S,7341,2399,4583014,166328,U,25.6546354,-80.376933,25.6555075,-80.377837
G5020,20720385028096.00,12086008415.00,12,86,8415,84.15,Census Tract 84.15,CT,S,5357,1671,4065719,28043,U,25.6541886,-80.3589998,25.6552257,-80.3594814
G5020,20720385024775.00,12086008501.00,12,86,8501,85.01,Census Tract 85.01,CT,S,6593,2134,2750208,184077,U,25.7246429,-80.343351,25.724943,-80.3429258
G5020,20720385027402.00,12086008502.00,12,86,8502,85.02,Census Tract 85.02,CT,S,4830,1612,2464248,103223,U,25.7091825,-80.3425255,25.7062715,-80.338458
G5020,20720385028090.00,12086008601.00,12,86,8601,86.01,Census Tract 86.01,CT,S,5181,1530,2774356,0,U,25.7170449,-80.3549459,25.7170449,-80.3549459
G5020,20720385027600.00,12086008602.00,12,86,8602,86.02,Census Tract 86.02,CT,S,6543,2026,2817921,60352,U,25.7094912,-80.3685169,25.7093446,-80.3682927
G5020,20720385027226.00,12086008700.00,12,86,8700,87,Census Tract 87,CT,S,12005,3524,4255826,381219,U,25.7237435,-80.3716557,25.7262778,-80.369234
G5020,20720385024769.00,12086008801.00,12,86,8801,88.01,Census Tract 88.01,CT,S,9006,2883,2573831,0,U,25.7401715,-80.3437105,25.7401715,-80.3437105
G5020,20720385027304.00,12086008803.00,12,86,8803,88.03,Census Tract 88.03,CT,S,6790,2172,2654129,27295,U,25.7393998,-80.3761205,25.7402702,-80.3768482
G5020,20720385027365.00,12086008804.00,12,86,8804,88.04,Census Tract 88.04,CT,S,7578,2521,2584124,0,U,25.7397472,-80.3597028,25.7397472,-80.3597028
G5020,20720385024800.00,12086008901.00,12,86,8901,89.01,Census Tract 89.01,CT,S,6900,2216,2451033,26357,U,25.7549173,-80.3281637,25.7542082,-80.3281851
G5020,20720385024796.00,12086008902.00,12,86,8902,89.02,Census Tract 89.02,CT,S,7441,2603,2543009,39551,U,25.754688,-80.3439473,25.753755,-80.3444974
G5020,20720385027498.00,12086008904.00,12,86,8904,89.04,Census Tract 89.04,CT,S,1875,690,2664114,94612,U,25.7538309,-80.3765532,25.7541148,-80.3751118
G5020,20720385024825.00,12086008905.00,12,86,8905,89.05,Census Tract 89.05,CT,S,10295,3664,2387552,217207,U,25.7542454,-80.360018,25.7530792,-80.3595945
G5020,20720385024790.00,12086009006.00,12,86,9006,90.06,Census Tract 90.06,CT,S,7313,2729,2609819,58094,U,25.7658066,-80.3363462,25.7649967,-80.3366719
G5020,20720385024743.00,12086009007.00,12,86,9007,90.07,Census Tract 90.07,CT,S,131,78,13249907,5835980,M,25.8543068,-80.357627,25.8478696,-80.3627153
G5020,20720385024738.00,12086009008.00,12,86,9008,90.08,Census Tract 90.08,CT,S,12095,5696,15000510,1021192,M,25.8257942,-80.3453929,25.8193653,-80.3445001
G5020,20720385024732.00,12086009009.00,12,86,9009,90.09,Census Tract 90.09,CT,S,5080,2302,4601318,807602,M,25.825902,-80.3782901,25.8257052,-80.3789697
G5020,20720385027564.00,12086009010.00,12,86,9010,90.1,Census Tract 90.10,CT,S,3855,1584,19719303,1565565,M,25.7960167,-80.3542242,25.7930196,-80.3560623
G5020,20720385024830.00,12086009011.00,12,86,9011,90.11,Census Tract 90.11,CT,S,8966,3422,2199360,154604,U,25.7753019,-80.3611843,25.7752694,-80.3624918
G5020,20720385024811.00,12086009012.00,12,86,9012,90.12,Census Tract 90.12,CT,S,12195,5114,1358043,164387,U,25.7774862,-80.3442568,25.7771238,-80.344447
G5020,20720385024805.00,12086009013.00,12,86,9013,90.13,Census Tract 90.13,CT,S,8510,2868,856154,1127,U,25.779204,-80.3291862,25.779199,-80.3300762
G5020,20720385027317.00,12086009014.00,12,86,9014,90.14,Census Tract 90.14,CT,S,4524,1562,1200270,41797,U,25.7732454,-80.3285467,25.772517,-80.3277974
G5020,20720385027231.00,12086009015.00,12,86,9015,90.15,Census Tract 90.15,CT,S,4287,1916,733227,24242,U,25.7716344,-80.3461931,25.7716189,-80.3453424
G5020,20720385027244.00,12086009016.00,12,86,9016,90.16,Census Tract 90.16,CT,S,8715,2700,1275639,104585,U,25.7723206,-80.3795716,25.7659908,-80.3818775
G5020,20720385027322.00,12086009017.00,12,86,9017,90.17,Census Tract 90.17,CT,S,6332,1950,887459,74438,U,25.7719329,-80.3752421,25.772524,-80.3744159
G5020,20720385027329.00,12086009018.00,12,86,9018,90.18,Census Tract 90.18,CT,S,8376,2639,912735,5730,U,25.7649348,-80.3746458,25.7651716,-80.3757219
G5020,20720385024816.00,12086009019.00,12,86,9019,90.19,Census Tract 90.19,CT,S,4565,1337,1272793,39150,U,25.7651343,-80.3605347,25.7652615,-80.3597257
G5020,20720385024721.00,12086009100.00,12,86,9100,91,Census Tract 91,CT,S,6341,1842,12357924,393875,M,25.8105982,-80.3143729,25.8105225,-80.3163876
G5020,20720385028085.00,12086009200.00,12,86,9200,92,Census Tract 92,CT,S,3726,1045,1164123,108069,U,25.8773434,-80.2951451,25.8785671,-80.2949812
G5020,20720385028081.00,12086009304.00,12,86,9304,93.04,Census Tract 93.04,CT,S,9729,4623,5485419,783880,U,25.919069,-80.3087389,25.9158535,-80.3016584
G5020,20720385028077.00,12086009305.00,12,86,9305,93.05,Census Tract 93.05,CT,S,5084,1978,3575577,609607,U,25.9045257,-80.3088186,25.9060039,-80.3093178
G5020,20720385027379.00,12086009306.00,12,86,9306,93.06,Census Tract 93.06,CT,S,7426,2426,2035506,484465,U,25.8915094,-80.3159462,25.8906461,-80.3168884
G5020,20720385028072.00,12086009307.00,12,86,9307,93.07,Census Tract 93.07,CT,S,7242,2310,1219741,70523,U,25.8949841,-80.3001276,25.8946633,-80.3020163
G5020,20720385028066.00,12086009308.00,12,86,9308,93.08,Census Tract 93.08,CT,S,7451,2234,1172593,60054,U,25.8878796,-80.2996178,25.8879442,-80.2986961
G5020,20720385027687.00,12086009309.00,12,86,9309,93.09,Census Tract 93.09,CT,S,7443,2474,1170901,147918,U,25.8807373,-80.3154157,25.8818013,-80.3184685
G5020,20720385027627.00,12086009310.00,12,86,9310,93.1,Census Tract 93.10,CT,S,8137,2894,656185,12951,U,25.8732665,-80.3191224,25.8729452,-80.3170752
G5020,20720385027648.00,12086009311.00,12,86,9311,93.11,Census Tract 93.11,CT,S,6746,2026,1786743,159451,U,25.8759352,-80.3059458,25.8748691,-80.3053997
G5020,20720385028061.00,12086009400.00,12,86,9400,94,Census Tract 94,CT,S,6290,1696,2549811,60467,U,25.9333157,-80.2530314,25.9329545,-80.2547584
G5020,20720385028057.00,12086009501.00,12,86,9501,95.01,Census Tract 95.01,CT,S,4941,1707,1474918,0,U,25.9376648,-80.2117949,25.9376648,-80.2117949
G5020,20720385028053.00,12086009502.00,12,86,9502,95.02,Census Tract 95.02,CT,S,9315,2702,4565053,157955,U,25.9337454,-80.2302428,25.932539,-80.2297759
G5020,20720385028050.00,12086009600.00,12,86,9600,96,Census Tract 96,CT,S,6640,2519,2274176,122271,U,25.9494472,-80.1981035,25.948617,-80.1991766
G5020,20720385028046.00,12086009701.00,12,86,9701,97.01,Census Tract 97.01,CT,S,9712,3511,4898297,695018,U,25.9607914,-80.1572517,25.9604948,-80.1564275
G5020,20720385028041.00,12086009702.00,12,86,9702,97.02,Census Tract 97.02,CT,S,6570,4173,1488538,680405,U,25.9508775,-80.1733463,25.9504328,-80.1748045
G5020,20720385028035.00,12086009801.00,12,86,9801,98.01,Census Tract 98.01,CT,S,8864,3007,3834619,0,U,25.9664481,-80.1783878,25.9664481,-80.1783878
G5020,20720385028031.00,12086009802.00,12,86,9802,98.02,Census Tract 98.02,CT,S,11817,6086,3416827,805866,U,25.9611073,-80.1935355,25.9594605,-80.1913705
