MTFCC,OID,GEOID,STATE,COUNTY,TRACT,BASENAME,NAME,LSADC,FUNCSTAT,POP100,HU100,AREALAND,AREAWATER,UR,CENTLAT,CENTLON,INTPTLAT,INTPTLON
G5020,2079088506096,12103024602,12,103,24602,246.02,Census Tract 246.02,CT,S,5547,3177,2708167,45258,U,27.8170198,-82.6727922,27.8166641,-82.6733542
G5020,207903717633437,12103024701,12,103,24701,247.01,Census Tract 247.01,CT,S,3107,1772,1594762,21652,U,27.8246954,-82.6897383,27.8254176,-82.6896104
G5020,207903717633438,12103024702,12,103,24702,247.02,Census Tract 247.02,CT,S,2085,1063,1335253,47346,U,27.8148339,-82.6948082,27.8148103,-82.6948875
G5020,207903717633479,12103024703,12,103,24703,247.03,Census Tract 247.03,CT,S,2821,1246,1462102,14733,U,27.8145149,-82.6850770,27.8142462,-82.6845148
G5020,2079088506093,12103024801,12,103,24801,248.01,Census Tract 248.01,CT,S,4276,2133,2613511,80677,U,27.8183037,-82.7061299,27.8187861,-82.7052439
G5020,207903717633439,12103024803,12,103,24803,248.03,Census Tract 248.03,CT,S,2555,1175,1246776,36391,U,27.8246131,-82.7204086,27.8256220,-82.7212487
G5020,207903717633414,12103024804,12,103,24804,248.04,Census Tract 248.04,CT,S,2281,951,1105190,29376,U,27.8145650,-82.7244901,27.8157773,-82.7233412
G5020,207903717633481,12103024805,12,103,24805,248.05,Census Tract 248.05,CT,S,2688,1237,1083951,52702,U,27.8146143,-82.7163495,27.8152209,-82.7167344
G5020,2079088506111,12103024901,12,103,24901,249.01,Census Tract 249.01,CT,S,5459,2261,3342173,60109,U,27.8337298,-82.7141896,27.8341295,-82.7143605
G5020,2079088506112,12103024902,12,103,24902,249.02,Census Tract 249.02,CT,S,6351,2632,4255429,63140,U,27.8399599,-82.6924149,27.8396910,-82.6923188
G5020,2079088506113,12103024904,12,103,24904,249.04,Census Tract 249.04,CT,S,3919,1695,3403168,37505,U,27.8518073,-82.7225336,27.8520758,-82.7228557
G5020,2079088506114,12103024905,12,103,24905,249.05,Census Tract 249.05,CT,S,6500,2711,2511408,67207,U,27.8573645,-82.7084003,27.8570917,-82.7103884
G5020,2079088506115,12103024906,12,103,24906,249.06,Census Tract 249.06,CT,S,4064,1780,1899826,17112,U,27.8447376,-82.7080759,27.8456027,-82.7078601
G5020,2079088506097,12103025004,12,103,25004,250.04,Census Tract 250.04,CT,S,5837,2822,4208968,374659,U,27.8497500,-82.7376514,27.8483605,-82.7387667
G5020,2079088506098,12103025007,12,103,25007,250.07,Census Tract 250.07,CT,S,4184,2031,4282985,843779,U,27.8522514,-82.7713866,27.8520265,-82.7731191
G5020,2079088506401,12103025009,12,103,25009,250.09,Census Tract 250.09,CT,S,3723,1726,3793584,117236,U,27.8758452,-82.7371528,27.8773967,-82.7403528
G5020,2079088506324,12103025010,12,103,25010,250.1,Census Tract 250.10,CT,S,5335,3229,4346372,252721,U,27.8899616,-82.7558208,27.8891222,-82.7565640
G5020,2079088506325,12103025011,12,103,25011,250.11,Census Tract 250.11,CT,S,5112,1976,4678867,873023,U,27.8766811,-82.7623104,27.8769865,-82.7600233
G5020,2079088506326,12103025012,12,103,25012,250.12,Census Tract 250.12,CT,S,5537,2693,3905176,157975,U,27.8628364,-82.7520443,27.8624512,-82.7517648
G5020,2079088506100,12103025013,12,103,25013,250.13,Census Tract 250.13,CT,S,4202,1774,2064243,115631,U,27.8472036,-82.7553273,27.8464841,-82.7552974
G5020,2079088506327,12103025014,12,103,25014,250.14,Census Tract 250.14,CT,S,4537,1889,3645090,121541,U,27.8318376,-82.7400140,27.8332042,-82.7404334
G5020,2079088506099,12103025015,12,103,25015,250.15,Census Tract 250.15,CT,S,2808,2260,1056659,305789,U,27.8245403,-82.7509258,27.8249895,-82.7518185
G5020,2079088506384,12103025016,12,103,25016,250.16,Census Tract 250.16,CT,S,1968,1022,2084067,1129440,U,27.8324218,-82.7642757,27.8353005,-82.7658500
G5020,207903717633440,12103025017,12,103,25017,250.17,Census Tract 250.17,CT,S,2569,1740,1364116,10947,U,27.8173337,-82.7452996,27.8191526,-82.7452476
G5020,207903717633441,12103025018,12,103,25018,250.18,Census Tract 250.18,CT,S,3011,1381,1432434,17347,U,27.8162718,-82.7324380,27.8159467,-82.7316438
G5020,207903717633442,12103025019,12,103,25019,250.19,Census Tract 250.19,CT,S,2454,1902,1629607,661264,U,27.8128841,-82.7530391,27.8129081,-82.7531469
G5020,2079088506380,12103025106,12,103,25106,251.06,Census Tract 251.06,CT,S,2221,1374,3314546,1817496,U,27.8105709,-82.7765920,27.8104165,-82.7783643
G5020,2079088506381,12103025107,12,103,25107,251.07,Census Tract 251.07,CT,S,3613,2193,2414241,877253,U,27.8280609,-82.7775418,27.8272604,-82.7767336
G5020,2079088506382,12103025108,12,103,25108,251.08,Census Tract 251.08,CT,S,2440,1822,1194970,481988,U,27.8156653,-82.7944323,27.8150594,-82.7943855
G5020,2079088506383,12103025109,12,103,25109,251.09,Census Tract 251.09,CT,S,3855,2350,2088057,40703,U,27.8326593,-82.7927760,27.8330838,-82.7930342
G5020,2079088506385,12103025110,12,103,25110,251.1,Census Tract 251.10,CT,S,5647,2695,5034095,2032973,U,27.8335751,-82.8124406,27.8345974,-82.8141060
G5020,2079088506386,12103025111,12,103,25111,251.11,Census Tract 251.11,CT,S,2961,2520,1332096,437872,U,27.8451520,-82.7877096,27.8452991,-82.7891435
G5020,2079088506387,12103025112,12,103,25112,251.12,Census Tract 251.12,CT,S,3294,1717,1761716,620534,U,27.8581823,-82.7878321,27.8588160,-82.7876390
G5020,2079088506388,12103025113,12,103,25113,251.13,Census Tract 251.13,CT,S,2884,1319,1963256,12820,U,27.8542422,-82.7993468,27.8544080,-82.7992742
G5020,2079088506390,12103025114,12,103,25114,251.14,Census Tract 251.14,CT,S,3255,1683,1722140,90369,U,27.8689949,-82.7893707,27.8675613,-82.7885223
G5020,2079088506391,12103025115,12,103,25115,251.15,Census Tract 251.15,CT,S,3010,1864,1083981,274366,U,27.8784867,-82.7815616,27.8782128,-82.7809295
G5020,2079088506392,12103025116,12,103,25116,251.16,Census Tract 251.16,CT,S,2146,1094,980129,4520,U,27.8764671,-82.7932482,27.8765586,-82.7927896
G5020,2079088506396,12103025119,12,103,25119,251.19,Census Tract 251.19,CT,S,5559,2501,4841541,365457,U,27.8730354,-82.8161319,27.8738459,-82.8165266
G5020,2079088506076,12103025120,12,103,25120,251.2,Census Tract 251.20,CT,S,3589,1363,2576569,52329,U,27.8582692,-82.8116700,27.8602436,-82.8103083
G5020,2079088506394,12103025121,12,103,25121,251.21,Census Tract 251.21,CT,S,4713,1900,2603405,28087,U,27.8491597,-82.8178849,27.8494847,-82.8159879
G5020,207903717633482,12103025122,12,103,25122,251.22,Census Tract 251.22,CT,S,5010,2610,2741812,345910,U,27.8550259,-82.8364731,27.8552024,-82.8372541
G5020,207903717633483,12103025123,12,103,25123,251.23,Census Tract 251.23,CT,S,1895,821,1080186,1169,U,27.8615927,-82.8264610,27.8595338,-82.8275508
G5020,2079088506069,12103025203,12,103,25203,252.03,Census Tract 252.03,CT,S,5660,2992,3567367,993674,U,27.9081280,-82.8224201,27.9074181,-82.8226811
G5020,2079088506402,12103025204,12,103,25204,252.04,Census Tract 252.04,CT,S,3219,2008,1805747,424465,U,27.9202751,-82.8146773,27.9215216,-82.8118187
G5020,2079088506403,12103025205,12,103,25205,252.05,Census Tract 252.05,CT,S,3968,2434,2600085,168694,U,27.8734765,-82.8407945,27.8743721,-82.8416482
G5020,2079088506067,12103025207,12,103,25207,252.07,Census Tract 252.07,CT,S,6567,2967,3751125,147645,U,27.8976600,-82.8140848,27.8974737,-82.8146156
G5020,207903717633443,12103025208,12,103,25208,252.08,Census Tract 252.08,CT,S,1579,1279,1086896,258439,U,27.8860574,-82.8377205,27.8861164,-82.8378879
G5020,207903717633484,12103025209,12,103,25209,252.09,Census Tract 252.09,CT,S,3968,2552,2399073,29340,U,27.8896648,-82.8255750,27.8896302,-82.8264857
G5020,2079088506406,12103025303,12,103,25303,253.03,Census Tract 253.03,CT,S,4636,3172,4031089,253089,U,27.9073527,-82.7720103,27.9063894,-82.7714657
G5020,2079088506407,12103025304,12,103,25304,253.04,Census Tract 253.04,CT,S,3253,2208,1902923,114358,U,27.9032148,-82.7942453,27.9058253,-82.7938378
G5020,2079088506408,12103025305,12,103,25305,253.05,Census Tract 253.05,CT,S,3232,2046,1545647,24684,U,27.9005655,-82.7817208,27.9001299,-82.7818430
G5020,2079088506409,12103025306,12,103,25306,253.06,Census Tract 253.06,CT,S,1311,743,961856,59027,U,27.8890479,-82.7826792,27.8905716,-82.7837827
G5020,207903717633485,12103025307,12,103,25307,253.07,Census Tract 253.07,CT,S,4044,1692,3311207,140422,U,27.8900695,-82.8027697,27.8903350,-82.8004760
G5020,207903717633444,12103025308,12,103,25308,253.08,Census Tract 253.08,CT,S,2205,1595,1273812,33319,U,27.8873766,-82.7912094,27.8865987,-82.7893949
G5020,2079088506410,12103025401,12,103,25401,254.01,Census Tract 254.01,CT,S,4031,1980,2833385,48633,U,27.9407396,-82.7529144,27.9402555,-82.7535081
G5020,207903904378181,12103025405,12,103,25405,254.05,Census Tract 254.05,CT,S,4322,3698,2542872,23876415,M,27.9486398,-82.6799653,27.9651959,-82.6623751
G5020,2079088506413,12103025407,12,103,25407,254.07,Census Tract 254.07,CT,S,5156,2563,2773910,281034,U,27.9256972,-82.7554066,27.9256938,-82.7556030
G5020,2079088506414,12103025408,12,103,25408,254.08,Census Tract 254.08,CT,S,6253,3650,2574322,58591,U,27.9011984,-82.7372996,27.8982148,-82.7326688
G5020,2079088506393,12103025411,12,103,25411,254.11,Census Tract 254.11,CT,S,1939,847,1319367,22127,U,27.8980924,-82.7540836,27.8963825,-82.7560580
G5020,207903717633487,12103025412,12,103,25412,254.12,Census Tract 254.12,CT,S,4359,2373,2736611,150528,U,27.9397621,-82.7391754,27.9395566,-82.7382939
G5020,207903717633486,12103025413,12,103,25413,254.13,Census Tract 254.13,CT,S,3243,2002,2120268,13839,U,27.9543465,-82.7375551,27.9487060,-82.7324308
G5020,207903717633450,12103025414,12,103,25414,254.14,Census Tract 254.14,CT,S,2515,1672,2453862,126238,U,27.9240500,-82.7373315,27.9253939,-82.7365507
G5020,207903717633451,12103025415,12,103,25415,254.15,Census Tract 254.15,CT,S,4198,2413,1363369,49198,U,27.9123513,-82.7378622,27.9132140,-82.7394892
G5020,207903717633452,12103025416,12,103,25416,254.16,Census Tract 254.16,CT,S,3426,1931,1295314,43067,U,27.9127799,-82.7542076,27.9132145,-82.7554678
G5020,207903717633415,12103025417,12,103,25417,254.17,Census Tract 254.17,CT,S,2809,1956,1259020,60789,U,27.9054241,-82.7540714,27.9082214,-82.7468934
G5020,2079088506416,12103025501,12,103,25501,255.01,Census Tract 255.01,CT,S,3955,1790,2235756,33983,U,27.9443755,-82.7719968,27.9446450,-82.7729452
G5020,2079088506417,12103025503,12,103,25503,255.03,Census Tract 255.03,CT,S,4685,3087,2898875,130775,U,27.9276923,-82.7686868,27.9277663,-82.7692988
G5020,207903717633416,12103025505,12,103,25505,255.05,Census Tract 255.05,CT,S,2462,1241,969010,53534,U,27.9354877,-82.7947747,27.9356185,-82.7948755
G5020,207903717633488,12103025506,12,103,25506,255.06,Census Tract 255.06,CT,S,5915,3344,2192361,15523,U,27.9307238,-82.7814561,27.9297780,-82.7812466
G5020,2079088506419,12103025602,12,103,25602,256.02,Census Tract 256.02,CT,S,3171,2020,1590256,37999,U,27.9263071,-82.7937021,27.9261028,-82.7931969
G5020,207903717633489,12103025603,12,103,25603,256.03,Census Tract 256.03,CT,S,2370,1294,1659769,2882,U,27.9146405,-82.7933726,27.9140690,-82.7935236
G5020,207903717633453,12103025604,12,103,25604,256.04,Census Tract 256.04,CT,S,1343,765,840557,16043,U,27.9198319,-82.7808298,27.9198196,-82.7801991
G5020,2079088506068,12103025700,12,103,25700,257,Census Tract 257,CT,S,3849,2218,4472258,2888391,U,27.9370576,-82.8124477,27.9359742,-82.8127774
G5020,2079088506420,12103025800,12,103,25800,258,Census Tract 258,CT,S,4032,1784,1986668,105759,U,27.9441793,-82.7902827,27.9442925,-82.7906439
G5020,2079088506071,12103025900,12,103,25900,259,Census Tract 259,CT,S,5187,3800,3438482,970913,U,27.9587544,-82.7989509,27.9589388,-82.7992447
G5020,2079088506421,12103026001,12,103,26001,260.01,Census Tract 260.01,CT,S,2899,2430,1316369,5200764,U,27.9835646,-82.8132937,27.9774451,-82.8106030
G5020,207903915953489,12103026002,12,103,26002,260.02,Census Tract 260.02,CT,S,2682,3222,2504993,4451867,U,27.9875310,-82.8272029,27.9876047,-82.8272826
G5020,207903717633417,12103026101,12,103,26101,261.01,Census Tract 261.01,CT,S,3374,1172,1302186,1285853,U,27.9798258,-82.7991963,27.9803254,-82.7990413
G5020,207903916610573,12103026102,12,103,26102,261.02,Census Tract 261.02,CT,S,1448,846,792023,584088,U,27.9926486,-82.7938429,27.9931079,-82.7935790
G5020,2079088506073,12103026200,12,103,26200,262,Census Tract 262,CT,S,2010,842,1134627,13722,U,27.9764659,-82.7912633,27.9768160,-82.7903078
G5020,2079088506423,12103026300,12,103,26300,263,Census Tract 263,CT,S,6733,2947,4036054,64197,U,27.9818589,-82.7822423,27.9815391,-82.7822784
G5020,2079088506424,12103026400,12,103,26400,264,Census Tract 264,CT,S,6691,2904,2463579,8055,U,27.9589584,-82.7814193,27.9593703,-82.7816274
G5020,2079088506425,12103026500,12,103,26500,265,Census Tract 265,CT,S,7038,3059,3576599,172553,U,27.9667069,-82.7697628,27.9667848,-82.7700879
G5020,2079088506426,12103026601,12,103,26601,266.01,Census Tract 266.01,CT,S,3026,1237,2200536,38272,U,27.9553642,-82.7554811,27.9558723,-82.7552150
G5020,2079088506427,12103026602,12,103,26602,266.02,Census Tract 266.02,CT,S,3189,1408,2521673,29521,U,27.9708695,-82.7599524,27.9712676,-82.7595152
G5020,2079088506428,12103026701,12,103,26701,267.01,Census Tract 267.01,CT,S,4514,2054,1904610,45156,U,27.9899797,-82.7695483,27.9881793,-82.7696328
G5020,2079088506429,12103026702,12,103,26702,267.02,Census Tract 267.02,CT,S,6287,3009,4631392,182225,U,27.9866134,-82.7465417,27.9863446,-82.7475631
G5020,2079088506430,12103026703,12,103,26703,267.03,Census Tract 267.03,CT,S,6074,3009,4865898,63005,U,27.9697907,-82.7428971,27.9699325,-82.7443931
G5020,2079088506431,12103026804,12,103,26804,268.04,Census Tract 268.04,CT,S,5284,2581,3225439,76961,U,27.9833985,-82.7196559,27.9830836,-82.7187197
G5020,2079088506435,12103026809,12,103,26809,268.09,Census Tract 268.09,CT,S,2896,1648,2800241,7527324,M,27.9711753,-82.6811245,27.9653468,-82.6638057
G5020,2079088506437,12103026811,12,103,26811,268.11,Census Tract 268.11,CT,S,5991,2897,5646910,161805,U,28.0331225,-82.7183649,28.0284927,-82.7132373
G5020,2079088506438,12103026812,12,103,26812,268.12,Census Tract 268.12,CT,S,4073,2287,2418633,42230,U,28.0154974,-82.7232078,28.0160771,-82.7250723
G5020,2079088506439,12103026813,12,103,26813,268.13,Census Tract 268.13,CT,S,3592,1573,4398796,307403,U,28.0012370,-82.7191707,28.0028758,-82.7171755
G5020,2079088506074,12103026814,12,103,26814,268.14,Census Tract 268.14,CT,S,2552,1485,2479817,437185,U,28.0345228,-82.7017426,28.0353685,-82.7017040
G5020,2079088506432,12103026815,12,103,26815,268.15,Census Tract 268.15,CT,S,4761,2039,3561364,751360,U,28.0195293,-82.6950268,28.0193801,-82.6973618
G5020,2079088506297,12103026816,12,103,26816,268.16,Census Tract 268.16,CT,S,5273,2647,4730651,7266149,U,27.9930092,-82.6838644,27.9958567,-82.6833462
G5020,2079088506078,12103026817,12,103,26817,268.17,Census Tract 268.17,CT,S,5085,2369,3908895,126143,U,28.0046835,-82.6964857,28.0066752,-82.6979647
G5020,207903717633455,12103026818,12,103,26818,268.18,Census Tract 268.18,CT,S,4357,1823,1827041,59971,U,27.9721911,-82.7187850,27.9731143,-82.7178740
G5020,207903717633456,12103026819,12,103,26819,268.19,Census Tract 268.19,CT,S,1887,1224,1658731,15168,U,27.9642718,-82.7194494,27.9642735,-82.7170965
G5020,207903717633454,12103026820,12,103,26820,268.2,Census Tract 268.20,CT,S,4251,3135,2070892,14570,U,28.0297016,-82.7336223,28.0309286,-82.7353870
G5020,207903717633491,12103026821,12,103,26821,268.21,Census Tract 268.21,CT,S,2702,1137,1522554,68667,U,28.0450651,-82.7305155,28.0473981,-82.7325740
G5020,2079088506058,12103026904,12,103,26904,269.04,Census Tract 269.04,CT,S,4365,2501,2726356,70302,U,28.0341270,-82.7426373,28.0349375,-82.7427748
G5020,2079088506061,12103026907,12,103,26907,269.07,Census Tract 269.07,CT,S,5650,3357,3189429,118403,U,28.0090686,-82.7685275,28.0115603,-82.7664375
G5020,2079088506309,12103026908,12,103,26908,269.08,Census Tract 269.08,CT,S,3987,2022,3816615,88826,U,28.0364522,-82.7590547,28.0366850,-82.7578146
G5020,2079088506317,12103026909,12,103,26909,269.09,Census Tract 269.09,CT,S,4724,2704,2469312,69167,U,28.0251455,-82.7561908,28.0244621,-82.7565898
G5020,2079088506312,12103026910,12,103,26910,269.1,Census Tract 269.10,CT,S,5067,2654,3595237,267521,U,28.0104640,-82.7522771,28.0103250,-82.7514652
G5020,2079088506322,12103026911,12,103,26911,269.11,Census Tract 269.11,CT,S,3791,2395,1553723,203361,U,28.0001511,-82.7480825,28.0000190,-82.7478920
G5020,207903717633418,12103026912,12,103,26912,269.12,Census Tract 269.12,CT,S,3593,2901,1392654,23742,U,27.9951902,-82.7355490,27.9955103,-82.7348754
G5020,207903717633492,12103026913,12,103,26913,269.13,Census Tract 269.13,CT,S,3069,2205,1535433,23037,U,28.0059750,-82.7365392,28.0042004,-82.7361610
G5020,2079088506062,12103027000,12,103,27000,270,Census Tract 270,CT,S,5106,3020,2671512,1148069,U,28.0044301,-82.7877883,28.0032579,-82.7858908
G5020,207903904458543,12103027101,12,103,27101,271.01,Census Tract 271.01,CT,S,3811,2903,2183960,957853,U,28.0175075,-82.7866518,28.0178883,-82.7868931
G5020,2079088506440,12103027105,12,103,27105,271.05,Census Tract 271.05,CT,S,3667,1850,2867629,1235716,M,28.0307244,-82.7847228,28.0300907,-82.7849825
G5020,2079088506318,12103027106,12,103,27106,271.06,Census Tract 271.06,CT,S,4449,2508,8351276,21435669,M,28.0424987,-82.8112231,28.0257441,-82.8153575
G5020,207903717633494,12103027202,12,103,27202,272.02,Census Tract 272.02,CT,S,5997,3074,6721708,39422997,M,28.0956759,-82.8035517,28.0916476,-82.7812640
G5020,2079088506310,12103027204,12,103,27204,272.04,Census Tract 272.04,CT,S,4149,2162,2902510,1921591,U,28.1071149,-82.7321324,28.1060008,-82.7321445
G5020,2079088506311,12103027205,12,103,27205,272.05,Census Tract 272.05,CT,S,6498,4200,8849459,380433,U,28.1072623,-82.7544539,28.1123234,-82.7573761
G5020,2079088506313,12103027206,12,103,27206,272.06,Census Tract 272.06,CT,S,6144,2665,4710956,65159,U,28.0865931,-82.7545347,28.0862619,-82.7531436
G5020,2079088506314,12103027207,12,103,27207,272.07,Census Tract 272.07,CT,S,4856,2152,3651888,46703,U,28.0732224,-82.7538741,28.0726810,-82.7535990
G5020,2079088506307,12103027208,12,103,27208,272.08,Census Tract 272.08,CT,S,6532,2700,4887586,116566,U,28.0584605,-82.7511297,28.0592270,-82.7503315
G5020,207903717633493,12103027209,12,103,27209,272.09,Census Tract 272.09,CT,S,1173,1172,488534,821209,U,28.0527052,-82.7879086,28.0521122,-82.7869431
G5020,207903717633419,12103027210,12,103,27210,272.1,Census Tract 272.10,CT,S,4395,2857,2702038,159387,U,28.0576209,-82.7700167,28.0564144,-82.7675402
G5020,2079088506298,12103027308,12,103,27308,273.08,Census Tract 273.08,CT,S,4278,1860,6898120,1088733,M,28.1662470,-82.7518758,28.1667841,-82.7524057
G5020,2079088506300,12103027309,12,103,27309,273.09,Census Tract 273.09,CT,S,1989,895,19862280,874946,M,28.1602388,-82.6856511,28.1585455,-82.6704276
G5020,2079088506301,12103027310,12,103,27310,273.1,Census Tract 273.10,CT,S,8634,3317,13936533,4131633,M,28.1178153,-82.7088306,28.1156246,-82.7092687
G5020,2079088506319,12103027314,12,103,27314,273.14,Census Tract 273.14,CT,S,3151,1654,1923227,269158,U,28.0762662,-82.7151146,28.0758668,-82.7128383
G5020,2079088506075,12103027315,12,103,27315,273.15,Census Tract 273.15,CT,S,5060,3281,3159430,68826,U,28.0749390,-82.7280290,28.0761270,-82.7291091
G5020,2079088506441,12103027316,12,103,27316,273.16,Census Tract 273.16,CT,S,3739,2173,2632230,212268,U,28.0876944,-82.7283128,28.0898479,-82.7278184
G5020,2079088506320,12103027317,12,103,27317,273.17,Census Tract 273.17,CT,S,5132,2558,2713191,368579,U,28.0615094,-82.7258076,28.0618687,-82.7264595
G5020,2079088506321,12103027318,12,103,27318,273.18,Census Tract 273.18,CT,S,3752,1949,2245063,85704,U,28.0528115,-82.7234409,28.0534872,-82.7228406
G5020,2079088506060,12103027319,12,103,27319,273.19,Census Tract 273.19,CT,S,5240,2398,2511686,267442,U,28.0424586,-82.6919333,28.0439977,-82.6921775
G5020,2079088506433,12103027320,12,103,27320,273.2,Census Tract 273.20,CT,S,3851,1623,6745706,9353658,U,28.0151590,-82.6632793,28.0152478,-82.6645290
G5020,207903717633457,12103027321,12,103,27321,273.21,Census Tract 273.21,CT,S,1519,547,2353776,120328,U,28.1396076,-82.6857875,28.1408218,-82.6862527
G5020,207903717633458,12103027322,12,103,27322,273.22,Census Tract 273.22,CT,S,6253,3538,18022791,404955,M,28.1214632,-82.6716862,28.1239371,-82.6756091
G5020,207903717633459,12103027323,12,103,27323,273.23,Census Tract 273.23,CT,S,2524,1270,1217876,340185,U,28.0734330,-82.7073314,28.0708654,-82.7082734
G5020,207903717633461,12103027324,12,103,27324,273.24,Census Tract 273.24,CT,S,3747,1809,18607018,285767,M,28.0842274,-82.6699695,28.0742591,-82.6691183
G5020,207903717633462,12103027325,12,103,27325,273.25,Census Tract 273.25,CT,S,3510,1607,4696287,312896,U,28.0710852,-82.6912367,28.0740852,-82.6870863
G5020,207903717633420,12103027326,12,103,27326,273.26,Census Tract 273.26,CT,S,3182,2219,2786020,283954,U,28.0556359,-82.6987943,28.0561407,-82.7015888
G5020,207903717633421,12103027327,12,103,27327,273.27,Census Tract 273.27,CT,S,4651,1874,8309023,225983,M,28.0498062,-82.6661460,28.0489983,-82.6665397
G5020,2079088506302,12103027401,12,103,27401,274.01,Census Tract 274.01,CT,S,2588,1470,3223879,851946,U,28.1531423,-82.7425839,28.1530472,-82.7432910
G5020,2079088506303,12103027402,12,103,27402,274.02,Census Tract 274.02,CT,S,5913,3399,4443981,69912,U,28.1341045,-82.7491580,28.1340528,-82.7522491
G5020,2079088506304,12103027403,12,103,27403,274.03,Census Tract 274.03,CT,S,1572,950,2034577,4164897,U,28.1374685,-82.7285195,28.1423827,-82.7303322
G5020,2079088506305,12103027501,12,103,27501,275.01,Census Tract 275.01,CT,S,5584,2793,6144553,18066973,M,28.1568523,-82.8049040,28.1534450,-82.8006520
G5020,207903717633463,12103027502,12,103,27502,275.02,Census Tract 275.02,CT,S,6470,3520,5593857,11156895,U,28.1334857,-82.7949513,28.1409736,-82.7845908
G5020,207903717633464,12103027603,12,103,27603,276.03,Census Tract 276.03,CT,S,2489,1886,1229433,1776102,U,27.9022805,-82.8443989,27.9022779,-82.8449788
G5020,207903717633465,12103027604,12,103,27604,276.04,Census Tract 276.04,CT,S,2426,2798,1319814,4952658,U,27.9512349,-82.8284812,27.9537442,-82.8309996
G5020,207903717633466,12103027605,12,103,27605,276.05,Census Tract 276.05,CT,S,1669,1160,1392879,4390719,U,27.9235730,-82.8388539,27.9276845,-82.8373220
G5020,207903717633467,12103027606,12,103,27606,276.06,Census Tract 276.06,CT,S,1624,1590,951063,1499871,U,27.8854697,-82.8496039,27.8847320,-82.8497687
G5020,207903717633495,12103027701,12,103,27701,277.01,Census Tract 277.01,CT,S,2750,2279,1577465,3081263,U,27.8152422,-82.8151401,27.8162602,-82.8105224
G5020,207903717633468,12103027703,12,103,27703,277.03,Census Tract 277.03,CT,S,1212,2016,699556,1639813,U,27.8574398,-82.8477159,27.8643795,-82.8489614
G5020,207903717633496,12103027704,12,103,27704,277.04,Census Tract 277.04,CT,S,2423,2783,1055586,1766688,U,27.8312159,-82.8320047,27.8306525,-82.8326887
G5020,207903717633469,12103027801,12,103,27801,278.01,Census Tract 278.01,CT,S,1487,1676,836009,1237862,U,27.8025939,-82.7998111,27.8042771,-82.7994085
G5020,207903717633497,12103027802,12,103,27802,278.02,Census Tract 278.02,CT,S,2692,2256,1487526,3189982,U,27.7937888,-82.7847498,27.7959563,-82.7824312
G5020,207903717633499,12103027901,12,103,27901,279.01,Census Tract 279.01,CT,S,2239,2625,1888047,3013897,U,27.7618853,-82.7699326,27.7575828,-82.7657622
G5020,207903717633498,12103027903,12,103,27903,279.03,Census Tract 279.03,CT,S,1389,994,752088,790709,U,27.7661765,-82.7593344,27.7640957,-82.7604294
G5020,207903717633470,12103027904,12,103,27904,279.04,Census Tract 279.04,CT,S,3077,2182,1360406,2746350,U,27.7813365,-82.7670222,27.7861363,-82.7679523
G5020,207903717633500,12103028002,12,103,28002,280.02,Census Tract 280.02,CT,S,3842,2920,2624385,5004399,U,27.7036353,-82.7348087,27.7013729,-82.7345527
G5020,207903717633471,12103028003,12,103,28003,280.03,Census Tract 280.03,CT,S,3370,3185,1922141,3111120,U,27.7326559,-82.7417739,27.7353286,-82.7386535
G5020,207903717633501,12103028004,12,103,28004,280.04,Census Tract 280.04,CT,S,1984,1609,919461,155155,U,27.7488863,-82.7549744,27.7478552,-82.7554271
G5020,2079088506102,12103028102,12,103,28102,281.02,Census Tract 281.02,CT,S,3503,2108,2317578,6959202,U,27.7365547,-82.7197094,27.7404447,-82.7205884
G5020,207903717633472,12103028103,12,103,28103,281.03,Census Tract 281.03,CT,S,1731,1461,750195,1101831,U,27.7494867,-82.7370222,27.7498621,-82.7377010
G5020,207903717633473,12103028104,12,103,28104,281.04,Census Tract 281.04,CT,S,3252,2937,863641,821173,U,27.7545665,-82.7441229,27.7538532,-82.7427689
G5020,2079088506104,12103028200,12,103,28200,282,Census Tract 282,CT,S,2431,1141,1377338,0,U,27.7570433,-82.7170503,27.7570433,-82.7170503
G5020,2079088506105,12103028300,12,103,28300,283,Census Tract 283,CT,S,3341,1890,2123657,12618,U,27.7562187,-82.7060289,27.7559006,-82.7058573
G5020,2079088506106,12103028401,12,103,28401,284.01,Census Tract 284.01,CT,S,1463,1448,198982,0,U,27.7386883,-82.7140070,27.7374508,-82.7134030
G5020,2079088506107,12103028402,12,103,28402,284.02,Census Tract 284.02,CT,S,1269,925,785032,181395,U,27.7415559,-82.7095956,27.7416211,-82.7099036
G5020,2079088506108,12103028500,12,103,28500,285,Census Tract 285,CT,S,2075,1351,1367188,761548,U,27.7405923,-82.6990835,27.7406872,-82.6985002
G5020,207903717633502,12103028600,12,103,28600,286,Census Tract 286,CT,S,3327,2633,2608247,1417702,U,27.7640040,-82.6324397,27.7646633,-82.6279023
G5020,207903717633422,12103028700,12,103,28700,287,Census Tract 287,CT,S,2882,1260,1860350,408,U,27.7602955,-82.6613403,27.7606229,-82.6614566
G5020,207903717633413,12103990000,12,103,990000,9900,Census Tract 9900,CT,S,0,0,0,343477527,R,27.8966425,-82.8432045,28.0393878,-82.8672228
G5020,207903954695373,12103990100,12,103,990100,9901,Census Tract 9901,CT,S,0,0,0,115431154,R,27.7251860,-82.6020555,27.7251860,-82.6020555
